PlayTime	637447942453198855
TimeScale	1
CircuitName	OvalTrack
CircuitId	f7f6758f18cd145722af32d2174f27c6
CircuitVersion	0	//circuit.Version未完成
CircuitLength	278.9362
PlayerName	欧阳双钻_KartClassic_0
CarName	欧阳双钻_KartClassic_0
AgentName	ArcadeKartAgent	//AgentName未完成
ModelName	AI_Racer1	//ModelName未完成
ModelMD5	ModelMD5未完成
BehaviorType	1	//0-Default 1-HeuristicOnly 2-InferenceOnly
TotalLapCount	1
MatchId	20201228231721_fad7c97b65cad21de050cef80b34ce9b
TotalCarCount	1
CircuitPosition	0.0,0.0,0.0

AgentActions	79787	0,0
CarStatus	13593131	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	13682938	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13762719	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
AgentActions	13842506	0,0
CarStatus	13842506	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13842506	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	13922302	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14012052	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14091849	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14171633	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14261350	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14341175	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14420958	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14500746	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14591341	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14671085	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14750913	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
AgentActions	14840674	0,0
CarStatus	14840674	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	14840674	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14920463	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	14990237	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	15080036	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	15169793	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	15249544	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	15319359	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	15439511	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	15509319	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	15599113	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	15678900	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
